StartTime: 2021-08-03 16:24:18.417,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,24:38.7,0.1226,1.0142,0.0713,4.9438,2.6245,-5.4321,92.5104,-10.6128,43.2257,0
0x50,24:38.7,0.1533,1.0215,0.0596,5.7983,3.2959,-10.8643,92.5323,-10.4041,43.429,0
0x50,24:38.7,0.1245,1.0225,0.0474,6.4697,1.4038,-18.0664,92.5818,-10.0525,43.5992,0
0x50,24:38.8,0.124,1.002,0.0435,6.8359,-0.6104,-24.353,92.6477,-9.5691,43.7311,0
0x50,24:38.8,0.1421,0.9834,0.0391,5.9814,-3.1738,-30.8228,92.7136,-8.9703,43.83,0
0x50,24:38.8,0.1465,0.9829,0.0493,5.127,-7.4463,-37.9639,92.7686,-8.2452,43.8684,0
0x50,24:38.8,0.1377,1,0.0449,5.8594,-12.4512,-47.8516,92.8455,-7.3389,43.819,0
0x50,24:38.8,0.1538,1.0405,0.0664,8.4229,-18.9209,-64.0869,92.9608,-6.1523,43.6871,0
0x50,24:38.9,0.2529,1.0688,0.0815,11.0474,-19.165,-89.0503,93.1201,-4.5703,43.5773,0
0x50,24:38.9,0.5283,1.1147,0.0146,9.5215,-26.5503,-117.4927,93.3234,-2.5708,43.418,0
0x50,24:38.9,-0.0498,1.3872,0.0088,13.916,-18.9819,-151.4282,93.5486,0.2527,43.2971,0
0x50,24:38.9,0.1782,1.6157,0.1196,14.5874,1.9531,-154.6021,93.7738,3.241,43.6102,0
0x50,24:38.9,0.4629,1.7949,-0.1597,32.1655,18.9209,-156.25,94.3835,6.1139,44.3079,0
0x50,24:39.0,0.3389,1.7148,0.0542,29.7852,-5.7983,-167.9077,95.0098,9.1571,44.8077,0
0x50,24:39.0,0.2412,1.269,0.2485,1.5259,-40.3442,-152.6489,95.0098,12.041,44.7473,0
0x50,24:39.1,0.6641,0.8872,0.124,-12.3901,-22.0947,-103.5156,94.7351,13.8647,44.7198,0
0x50,24:39.1,0.7935,0.7798,-0.0239,-18.1885,8.3618,-44.0674,94.5209,14.3811,45.1208,0
0x50,24:39.1,0.937,0.6567,-0.0449,-19.3481,30.7617,14.7705,94.411,13.5956,45.9009,0
0x50,24:39.1,0.8423,0.6133,-0.0356,-21.8506,50.354,72.4487,94.3121,11.6235,46.983,0
0x50,24:39.1,0.7905,0.6416,-0.1978,-19.5923,62.9272,127.5024,94.2792,8.5913,48.23,0
0x50,24:39.1,0.646,0.709,-0.2192,-18.2495,57.1899,176.2695,94.2133,4.6692,49.3341,0
0x50,24:39.1,0.5259,0.8442,-0.1875,-15.0146,45.6543,215.271,94.0759,0.0934,50.1526,0
0x50,24:39.1,0.4292,1.0234,-0.1621,-11.9019,30.7617,241.5161,93.8947,-4.8889,50.6305,0
0x50,24:39.2,0.311,1.1938,-0.1035,-10.6812,11.4136,257.2632,93.7134,-10.069,50.7129,0
0x50,24:39.2,0.1699,1.3013,-0.0459,-9.3384,-6.4697,264.0381,93.598,-15.249,50.3998,0
0x50,24:39.2,0.083,1.3228,-0.0034,-9.7046,-23.3154,261.4136,93.5925,-20.2917,49.6912,0
0x50,24:39.2,-0.022,1.3262,0.0298,-18.0054,-48.5229,251.2207,93.7134,-25.0269,48.4277,0
0x50,24:39.2,-0.2139,1.3501,0.0391,-21.8506,-62.3169,237.4268,94.032,-29.339,46.6534,0
0x50,24:39.3,-0.314,1.3828,-0.0181,-7.9346,-56.0303,213.9893,94.7241,-33.1238,44.7308,0
0x50,24:39.3,-0.4756,1.3691,0.063,1.6479,-67.1387,174.1333,95.8722,-36.0571,42.4951,0
0x50,24:39.3,-0.7998,1.2397,0.3047,-1.0376,-77.4536,120.0562,97.3169,-37.771,39.7815,0
0x50,24:39.3,-1.0405,1.0913,0.4063,-8.5449,-48.0957,57.9834,98.4595,-38.205,37.403,0
0x50,24:39.4,-1.0913,1.062,0.2852,-15.564,-17.7002,-6.8359,98.9099,-37.4139,35.9857,0
0x50,24:39.4,-1.2373,1.1714,0.1982,-18.6768,-4.2114,-73.4863,98.8605,-35.3815,35.3101,0
0x50,24:39.4,-0.5659,1.4546,0.3276,-24.6582,11.3525,-126.0986,98.0145,-32.4646,35.6342,0
0x50,24:39.4,2.686,0.9888,0.4487,-50.7813,25.6348,-70.6787,96.6028,-31.0419,36.524,0
0x50,24:39.4,0.3799,1.3179,-0.8003,43.1519,44.1895,-112.2437,96.6302,-29.1028,37.6447,0
0x50,24:39.4,0.0117,1.7061,0.0752,-27.6489,-57.4951,-145.3857,96.5698,-26.0321,37.3096,0
0x50,24:39.5,-0.0732,1.1802,-0.4722,-22.583,-29.3579,-127.6855,96.4215,-23.0164,36.7548,0
0x50,24:39.5,0.1836,0.9365,0.1787,-32.959,-72.2656,-98.5107,96.0864,-20.6433,35.8759,0
0x50,24:39.5,0.02,0.9966,0.2051,-34.4849,-81.604,-91.2476,95.6525,-18.4845,34.7003,0
0x50,24:39.5,-0.1001,1.123,0.1553,-21.3013,-35.0952,-93.0786,95.1855,-16.3367,34.14,0
0x50,24:39.5,-0.0132,1.0098,0.1665,-14.0991,28.9307,-88.562,94.5593,-14.3976,34.8376,0
