StartTime: 2021-08-05 11:43:50.371,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,02:01.6,-0.0117,0.9321,-0.3574,1.2817,-2.8076,-0.1831,110.8026,0.5164,53.9484,0
0x50,02:01.6,-0.0146,0.9253,-0.3481,1.4038,-2.6245,0.4272,110.8246,0.5273,53.8989,0
0x50,02:01.7,-0.0044,0.9341,-0.353,1.77,-1.5869,0.4883,110.863,0.5273,53.8715,0
0x50,02:01.7,-0.0146,0.9346,-0.354,1.6479,-2.3193,0.4272,110.8905,0.5383,53.833,0
0x50,02:01.7,-0.0029,0.9365,-0.3555,1.0986,-3.3569,0,110.9125,0.5603,53.7781,0
0x50,02:01.7,-0.0005,0.9302,-0.355,0.9155,-2.5024,-0.7935,110.929,0.5823,53.7451,0
0x50,02:01.7,-0.0229,0.9351,-0.3491,1.709,-2.8076,-0.8545,110.9564,0.6317,53.7067,0
0x50,02:01.7,-0.0171,0.9346,-0.3608,1.0376,-2.9907,-0.4883,110.9784,0.6647,53.6627,0
0x50,02:01.7,-0.0376,0.9385,-0.3623,-0.3052,-4.0894,-0.1221,110.9729,0.7141,53.5858,0
0x50,02:01.8,-0.0605,0.9512,-0.3438,-2.5024,-10.8032,0.9155,110.907,0.802,53.3826,0
0x50,02:01.8,0.0239,0.9238,-0.3516,-1.5869,-16.6626,1.4038,110.8685,0.8679,53.0859,0
0x50,02:01.8,0.0132,0.9214,-0.377,0,-10.1929,0.5493,110.885,0.9119,52.9102,0
0x50,02:01.8,-0.0186,0.9165,-0.3867,-0.3052,-6.1035,0.6714,110.9015,0.9448,52.7948,0
0x50,02:01.8,-0.0015,0.9224,-0.3604,-0.9155,-4.8828,0.3052,110.885,0.9668,52.7179,0
0x50,02:01.9,0.0063,0.9424,-0.3525,-0.9766,-3.8452,-1.4038,110.863,0.9998,52.6849,0
0x50,02:01.9,-0.0029,0.9287,-0.3716,-0.6714,-2.1362,-2.6855,110.8575,1.0547,52.6794,0
0x50,02:01.9,-0.0269,0.9204,-0.3633,-0.8545,-2.0142,-2.3804,110.8521,1.1206,52.674,0
0x50,02:02.0,-0.0215,0.9238,-0.3516,-0.6714,-1.4038,-1.77,110.8356,1.1646,52.674,0
0x50,02:02.0,-0.02,0.937,-0.353,-0.6714,-1.4648,-1.709,110.8191,1.2085,52.6794,0
0x50,02:02.0,-0.02,0.9365,-0.3628,-1.0986,-2.3804,-1.709,110.8026,1.2524,52.663,0
0x50,02:02.0,-0.0156,0.9297,-0.3652,-1.2207,-2.0142,-1.8311,110.7861,1.2964,52.652,0
